fecha,cod_prov,provincia,casos_nuevos,casos_acum,incidencia,positividad,recuperados,defun_nuevos,defun_acum,procesadas
2020-03-27,28,Monseñor Nouel,2.0,6.0,,,,0.0,1.0,
2020-03-27,15,Monte Cristi,0.0,0.0,,,,0.0,0.0,
2020-03-27,29,Monte Plata,1.0,1.0,,,,0.0,0.0,
2020-03-27,16,Pedernales,0.0,0.0,,,,0.0,0.0,
2020-03-27,17,Peravia,0.0,1.0,,,,0.0,0.0,
2020-03-27,18,Puerto Plata,2.0,13.0,,,,0.0,0.0,
2020-03-27,20,Samaná,0.0,8.0,,,,0.0,1.0,
2020-03-27,21,San Cristóbal,2.0,8.0,,,,0.0,0.0,
2020-03-27,31,San José de Ocoa,0.0,0.0,,,,0.0,0.0,
2020-03-27,22,San Juan,1.0,3.0,,,,0.0,1.0,
2020-03-27,23,San Pedro de Macorís,2.0,15.0,,,,0.0,1.0,
2020-03-27,24,Sánchez Ramírez,1.0,7.0,,,,0.0,0.0,
2020-03-27,25,Santiago,24.0,90.0,,,,0.0,2.0,
2020-03-27,26,Santiago Rodríguez,0.0,0.0,,,,0.0,0.0,
2020-03-27,32,Santo Domingo,13.0,79.0,,,,4.0,4.0,
2020-03-27,27,Valverde,0.0,2.0,,,,0.0,0.0,
2020-03-28,2,Azua,1.0,6.0,,,,0.0,0.0,
2020-03-28,3,Baoruco,0.0,0.0,,,,0.0,0.0,
2020-03-28,4,Barahona,-2.0,2.0,,,,0.0,0.0,
2020-03-28,5,Dajabón,0.0,0.0,,,,0.0,0.0,
2020-03-28,1,Distrito Nacional,55.0,376.0,,,,1.0,5.0,
2020-03-28,6,Duarte,18.0,83.0,,,,8.0,21.0,
2020-03-28,8,El Seibo,0.0,0.0,,,,0.0,0.0,
2020-03-28,7,Elías Piña,0.0,0.0,,,,0.0,0.0,
2020-03-28,9,Espaillat,4.0,15.0,,,,0.0,0.0,
2020-03-28,30,Hato Mayor,0.0,2.0,,,,0.0,0.0,
2020-03-28,19,Hermanas Mirabal,0.0,10.0,,,,0.0,0.0,
2020-03-28,10,Independencia,0.0,1.0,,,,0.0,0.0,
2020-03-28,11,La Altagracia,4.0,21.0,,,,0.0,0.0,
2020-03-28,12,La Romana,2.0,15.0,,,,0.0,0.0,
2020-03-28,13,La Vega,15.0,48.0,,,,0.0,1.0,
2020-03-28,14,María Trinidad Sánchez,0.0,4.0,,,,0.0,0.0,
2020-03-28,28,Monseñor Nouel,5.0,11.0,,,,0.0,1.0,
2020-03-28,15,Monte Cristi,1.0,1.0,,,,0.0,0.0,
2020-03-28,29,Monte Plata,0.0,1.0,,,,0.0,0.0,
2020-03-28,16,Pedernales,0.0,0.0,,,,0.0,0.0,
2020-03-28,17,Peravia,0.0,1.0,,,,0.0,0.0,
2020-03-28,18,Puerto Plata,3.0,16.0,,,,0.0,0.0,
2020-03-28,20,Samaná,1.0,9.0,,,,0.0,1.0,
2020-03-28,21,San Cristóbal,1.0,9.0,,,,0.0,0.0,
2020-03-28,31,San José de Ocoa,0.0,0.0,,,,0.0,0.0,
2020-03-28,22,San Juan,0.0,3.0,,,,0.0,1.0,
2020-03-28,23,San Pedro de Macorís,1.0,16.0,,,,1.0,2.0,
2020-03-28,24,Sánchez Ramírez,0.0,7.0,,,,0.0,0.0,
2020-03-28,25,Santiago,7.0,97.0,,,,0.0,2.0,
2020-03-28,26,Santiago Rodríguez,2.0,2.0,,,,0.0,0.0,
2020-03-28,32,Santo Domingo,22.0,101.0,,,,1.0,5.0,
